Gene name	Mouse gene name
RNU6-943P	
OR10A6	
RN7SKP74	
ZNF133-AS1	
LINC00851	
OR10A3	
	
DEPP1	Depp1
	
PET117	Pet117
NLRP10	
FILIP1	Filip1
PPA2	Ppa2
LAMP5-AS1	
	
	
YWHAZP5	
LAMP5	Lamp5
	
GSTO1	Gsto1
UQCRB-AS1	
RPL21P14	
LINC02204	
	
	
RPL7AP55	
	
LINC02906	
OR10A3	
	
GPR63	Gpr63
OR5P2	
OR5E1P	
OR5P3	
	
EIF4A2P5	
OR10A6	
ADAM18	Adam18
	
EPS8	Eps8
NLRP10	
MTND5P21	
RPL35P3	
PRDX2P4	
NPM1P37	
	
	
	
	
CBX3P8	
CYP39A1	Cyp39a1
TRIM51DP	
F10-AS1	
KARS1P2	
	
OR5D15P	
PROZ	Proz
	
	
	
LINC02740	
	
	
CMTM8	Cmtm8
	
LMAN1L	Lman1l
PSMF1	Psmf1
LINC01566	
U6	
	
LINC00919	
	
	
LINC01684	
SPANXD	
	
UBA52P8	
COX6CP10	
	
	
RPL29P20	
	
	
	
MTND2P39	
RRM2P4	
ZC3H7A	Zc3h7a
ZNF830	Zfp830
RNF128	Rnf128
MAPKAP1	Mapkap1
FGD5	Fgd5
NSRP1	Nsrp1
BDNF-AS	
	
	
ETS2-AS1	
	
SUMO2P8	
	
HMGB1P20	
LINC02549	
	
	
	
PCID2	Pcid2
	
	
ELL2P4	
FRAT1	Frat1
FRAT1	Peg12
VGLL1	Vgll1
LINC02647	
C21orf62-AS1	
MTND4P18	
TOMM22P5	
ACTG1P3	
RPS19P7	
	
	
	
	
SNPH	Snph
	
TRAPPC8	Trappc8
ANKRD11P2	
	
IDSP1	
MAGEC1	Magea13
MTND5P40	
LINC00320	
RRP12	Rrp12
MNS1	Mns1
IBTK	Ibtk
LHFPL1	Lhfpl1
F8	F8
SDCBP2	Sdcbp2
OOSP1	
	
OOSP4A	
OOSP4B	
GALK2	Galk2
OOSP2	
MS4A3	
	
	
ZNRF3-AS1	
KREMEN1	Kremen1
SPRING1P3	
	
HSPA8P11	
TMEM69P1	
	
MMP2	Mmp2
RIDA	Rida
	
URB1-AS1	
LINC00205	
IL6STP1	
	
	
FRGCA	
RNU6-810P	
RNU6-1219P	Gm54512
BTG3-AS1	
NXN	Nxn
EMID1	Emid1
	
	
NAB1P1	
HNRNPCP10	
HDGFP1	
PRR32	Prr32
	
	
MIR6869	
SIRPB2	
TCERG1P1	
	
CXorf51B	
BRWD1-AS2	
	
ANKMY2	Ankmy2
AFF2	Aff2
PCNT	Pcnt
	
POLR2K	Polr2k
	
	
RNU6-917P	
SIRPD	
	
PTPN11P2	
REXO1L10P	
TMEM259	Tmem259
WWP1	Wwp1
CCDC102B	
	
	
	
Metazoa_SRP	
KRTAP5-2	
SNX21	Snx21
LINC02708	
FAM99B	
CCT6A	Cct6a
FAM99A	
KRTAP5-3	
KRTAP5-4	
KRTAP5-1	
	
FKBP4P1	
	
KRTAP5-5	
KRTAP5-AS1	
TUBB4BP5	
TTC39CP1	
DUSP8	
	
UBA6	Uba6
TMEM132E-DT	
HMGB3P12	
	
AA06	
	
	
MTATP6P30	
	
	
PDCL	Pdcl
	
	
	
	
PDCD6IP	
CABYR	Cabyr
IL10RB-DT	
	
hsa-mir-423	Mir423
	
MTCYBP21	
MTND6P21	
MTND5P1	
	
LINC02575	
USF1P1	
IFNAR1	Ifnar1
CHCHD4P2	
	
HSDL2	Hsdl2
Metazoa_SRP	
ZSWIM3	Zswim3
	
	
MCPH1-AS1	
PLTP	Pltp
MIR8055	
MIR4659A	
MIR4659B	
	
GS1-24F4.2	
	
MRPL54	Mrpl54
DEFA8P	
AP2B1	Ap2b1
DEFA9P	
DEFA10P	
DEFA5	
CASC16	
VPS51P14	
DOHH	Dohh
	
RPS3AP30	
HSPE1P16	
HMGN5	Hmgn5
	
	
SNRPCP6	
	
	
SNRPCP15	
	
RPS3AP33	
RHBDD3	Rhbdd3
	
	
VPS13A-AS1	
TRIQK	Triqk
	
	
	
	
PRRX2-AS1	
VPS51P8	
	
	
RORB-AS1	
CLEC19A	
	
RNA5SP254	
	
	
	
	
ROR2	Ror2
	
	
	
	
OR7E161P	
	
	
	
SUB1P1	
	
ARAFP2	
	
RCC2P8	
MTCO1P25	
RPSAP35	
RBMXP4	
LINC02838	
MYDGF	Mydgf
TRIL	Tril
	
	
C2orf69P2	
PSMC1P8	
FAM167A-AS1	
	
NDNF	Ndnf
NACAD	Nacad
	
CCL17	Ccl17
RNU6-1084P	
RN7SL293P	
TDH	
	
	
VN1R32P	
	
	
	
	
	
RASL10A	Rasl10a
LINC00922	
CUL4A	Cul4a
GTF2IP9	
PRICKLE1	Prickle1
	
	
STPG2	Stpg2
NIPSNAP2	Nipsnap2
	
	
SNORD125	Gm24958
	
RFPL4AP6	
CRB3P1	
NBPF21P	
RFPL1S	
	
LRRC56	
HMGB3P30	
	
	
	
	
NEFH	Nefh
PCIF1	Pcif1
RPS2P52	
MAP7D3	Map7d3
LINC02183	
	
LTV1P1	
	
DNAAF8	
GKAP1	Gkap1
	
KRT18P21	
	
THOC5	Thoc5
	
MTARC2P1	
CXXC4-AS1	
LINC01267	
	
PDE4A	Pde4a
PARM1-AS1	
SUMF1	Sumf1
	
RPL19P13	
	
ARHGEF38-IT1	
RPL17P29	
IFITM3P1	
	
	
	
	
	
PHRF1	
SON	Son
ETNPPL	Etnppl
	
MIR598	
	
CHRNA3	Chrna3
MIR1322	
	
ZNF335	Zfp335
RNA5SP252	
MIR4286	
	
LINC03022	
	
RNU6-729P	
PRSS52P	
MSRA	
LINC01507	
GOLGA1	Golga1
C2orf69P3	
	
	
MOCS1P1	
	
	
	
	
CRAMP1	Cramp1
FTLP1	
MMP9	Mmp9
PSPH	Psph
	
	
	
	
SLC12A5-AS1	
RPA4	
FKBP1A	Fkbp1a
DCAF12L1	
OR4A19P	
PHKG1P3	
SETP8	
CBX1P1	
OR1AA1P	
GLUD2	Glud1
	
	
	
	
TJAP1P1	
	
EEF1GP5	
SPANXA2-OT1	
	
	
OR5L2	Or5l14
OR5L2	Or5l13
	
TBC1D8B	Tbc1d8b
RPL21P113	
	
	
	
	
MIR124-1HG	
	
HSPE1P28	
	
DNAAF4	Dnaaf4
CAMSAP1	Camsap1
MIR378D2HG	
FOLH1	Folh1
	
MIR124-1	
MIR597	
	
	
SLC9B1	Slc9b1
	
	
	
	
RPL34P18	
GDE1	Gde1
ZNF713	
LINC03036	
TPO	Tpo
E2F5	E2f5
CSTF2T	Cstf2t
PPP1R3B-DT	
	
CYP2C61P	
ARHGAP19	Arhgap19
LAMA3	Lama3
CNN2P6	
	
	
CDC37	Cdc37
SLC4A11	Slc4a11
RPS17P13	
AOAH	Aoah
RBMS3	Rbms3
	
RNU6-526P	
	
	
	
	
	
LMNTD2	
GAPDHP63	
	
RNU6-1151P	
TPI1P3	
RUVBL2P1	
	
	
LAMA4-AS1	
NDUFB5P2	
RMDN3	Rmdn3
MORC4	Morc4
	
	
	
TXNP7	
	
MCHR2-AS1	
	
	
	
RPS2P44	
	
CCL22	Ccl22
Metazoa_SRP	
	
RNU7-55P	
MIR4660	
SNORA70	
CD24	Cd24a
	
RNU6-682P	
	
PHLDA2	
	
	
CAPNS2	Capns2
RN7SL178P	
	
LINC02911	
	
LINC02950	
FAM86B3P	
CARS1	
	
EEF1GP6	
CASC6	
ZNF823	
NPAP1L	
	
	
	
LINC02134	
GAPDHP41	
	
	
EIF4EBP2P3	
	
	
RPSAP44	
	
RPS27P27	
	
MIR210HG	
UNGP1	
CEP85L	Cep85l
ATP4B	Atp4b
ZNF440	Zfp78
VPS51P16	
	
RNH1	
LINC02141	
RPS3AP34	
	
	
RPS3AP35	
	
	
OR7E8P	
OR7E15P	
OR7E10P	
DYNC1LI2	Dync1li2
	
MIR5692A2	
MIR3926-1	
MIR3926-2	
LINC03019	
RALYL	Ralyl
LINC00681	
	
MCF2L	Mcf2l
RNU6-842P	
Y_RNA	
DPCD	Dpcd
XKR5	
	
DEFT1P	
DEFA1B	
DEFT1P2	
DEFA11P	
DEFA7P	
	
	
ZNF441	
CSGALNACT2P2	
	
OR7E125P	
FAM90A19	
FAM90A7	
VBP1	Vbp1
FAM90A10	
	
PRR23D1	
DEFB107B	
	
HNRNPA1P10	
PARP11	Parp11
	
	
	
DEFB106B	
ITGB1P1	
DEFB104B	
	
PAICSP2	
	
RPL36P14	
	
DEFB103B	
HSPD1P3	
ZNF444P1	
RORB	Rorb
	
DEFB4B	
LINC01418	
DDX39A	Ddx39a
FAM66B	
USP17L4	
USP3-AS1	
USP17L1	
FAM90A20	
FAM90A3	
FAM90A23	
	
	
ALG1L11P	
FAM66D	
UGT2A3	Ugt2a3
USP17L7	
ZNF705D	
DEFB130B	
CHRNA5	Chrna5
DEFB131C	
VPS51P12	
DEFB131E	
DEFB134	
DEFB135	
	
DEFB136	
IL13RA2	Il13ra2
SEPTIN7P4	
ADARB1	Adarb1
OR7E158P	
	
	
	
POLL	Poll
CTSB	
TNIP3	Tnip3
	
PTPN3	Ptpn3
GRB10	Grb10
	
UFM1P3	
	
CYP4F44P	
DCAF13P3	
IGDCC3	Igdcc3
LINC01419	
	
	
NECAB3	Necab3
KCNV1	Kcnv1
	
NEPNP	
	
	
SMARCE1P2	
NIPSNAP1	Nipsnap1
	
RPL31P32	
	
	
LINC00222	
	
	
LINC02599	
CRACR2A	Cracr2a
UQCRB	Uqcrb
CASC22	
	
	
ENPP5	Enpp5
LOHAN2	
PHKA1	Phka1
FDFT1	
	
MCHR2	
LINC00474	
RPEP4	
CABP7-DT	
	
CABP7	Cabp7
CYP4F10P	
BDH2P1	
LCA5	Lca5
NEIL2	
CRABP1	Crabp1
MELK	Melk
TOX3	Tox3
	
DRD4	
ZMAT5	Zmat5
TUBB8P5	
	
GATA4	
	
KLRK1-AS1	
IGHV3-16	
	
ADGRE5	Adgre5
	
EFCAB11	Efcab11
	
DEAF1	
	
DERA	Dera
Y_RNA	
	
	
UQCR10	Uqcr10
IRF7	
UACA	Uaca
SEC24B	Sec24b
CASTOR1	Castor1
	
	
	
	
GAPDHP42	
LNCPOIR	
	
	
MTCYBP20	
GAPDHP30	
SRGAP3-AS1	
	
CYP2AC1P	
	
	
	
HMGB3P18	
LAPTM4B	Laptm4b
LIN28B-AS1	
SLC22A13	Slc22a13b
SLC22A13	Slc22a13
DHFRP5	
TSPYL4	Tspyl4
UTP4	Utp4
GFRAL	Gfral
MARK2P14	
	
	
	
SOCS5P5	
RPS12P5	
	
	
	
LINC00208	
	
	
ANKRD39P1	
	
TFAP2B	Tfap2b
BLK	
LRRN1	Lrrn1
FAM167A	
TDH-AS1	
SLC35G5	
RPL23AP38	
MTMR9	
CBX3P9	
RHBDF1P1	
	
LINC02518	
LINC00529	
XKR6	
PINX1-DT	
COL19A1	Col19a1
PINX1	
VENTXP4	
RPS24P8	
	
H3P11	
BRIX1P1	
KCNH8	Kcnh8
HSPE1P14	
PINX1	
IGHV3-11	
	
SOX7	
	
	
RPL10AP3	
IGHVII-28-1	
TRAJ46	
ZNF317P1	
	
COX5AP2	
	
	
5_8S_rRNA	Gm54867
RNU6-458P	
RPL7L1P17	
RNU1-27P	
RN7SL660P	
RP1L1	
RNU6-8	Gm24859
RNU6-8	Gm23296
CHRNB3	Chrnb3
	
C8orf74	
	
MIR4307	
MIR3171	
RNU6-1261P	Gm22935
RNA5SP385	
	
RNU6-7	Gm24859
RNU6-7	Gm23296
LINC02468	
RNU6-301P	
Metazoa_SRP	
MIR5580	
SNORA70	Gm22362
Y_RNA	
MIR4708	
RN7SL598P	
RN7SKP99	
MIR5586	
RNU6-297P	Gm23570
SNORD56B	
RN7SL683P	Gm55851
RNU1-28P	
RNU6-552P	
HRAS	
BCL2L14	Bcl2l14
Metazoa_SRP	
Y_RNA	
Y_RNA	
U2	Gm22946
MIR625	
RNU6-976P	Gm56390
RNU6ATAC28P	
MIR4709	
RNU7-30P	Rnu7-ps3
SNORA11B	
RN7SKP107	
Y_RNA	
RN7SKP255	
SCARNA13	
Y_RNA	
RN7SL714P	
RNU2-33P	
RNU6-91P	
MTND2P38	
RNU7-51P	
	
	
TRAJ44	
RPL30-AS1	
PRSS55	
TRAJ43	
TRAJ42	
SVIP	Svip
CLXN	Clxn
TRAJ41	
TRAJ40	
TRAJ39	
ZNF887P	
TRAJ37	
TRAJ36	
RPL31P18	
TRAJ35	
RPL23AP2	
TRAJ34	
TRAJ33	
TRAJ32	
ZNF491	Zfp78
PRSS51	
TRAJ31	
TRAJ30	
TRAJ29	
	
	
TRAJ28	
TNKS	
	
TRAJ27	
GNAI2	Gnai2
TRAJ26	
TRAJ25	
DNAJC24	Dnajc24
TRAJ24	
TRAJ23	
TBC1D10A	Tbc1d10a
TRAJ22	
TRAJ21	
SYDE1	Syde1
TRAJ20	
TRAJ19	
CCT6B	Cct6b
TRAJ18	
TRAJ17	
RPL21P91	
RPS6P15	
TRAJ16	
TRAJ14	
TRAJ13	
FAM204A	Fam204a
TRAJ12	
PPP1R3B	
TRAJ11	
KCNQ1	
TRAJ10	
TRAJ9	
TRAJ8	
TRAJ7	
TRAJ6	
TRAJ5	
TRAJ4	
ERI1	
TRAJ3	
TRAJ2	
TRAJ1	
TRAC	
KCNQ1-AS1	
MFHAS1	
NAP1L4	
CLDN23	
LINC02332	
DAD1	Dad1
	
	
OR10AF1P	
RPL31P28	
LINC02857	
	
OR5D14	Or5d14
OR5D14	Or5d36
LINC02949	
OR4A21P	
PRAG1	
ALG1L13P	
	
NCOA7	Ncoa7
TRIM51FP	
LMNTD2-AS1	
LGR4	Lgr4
	
SRSF3P2	
RASSF7	
	
TEKTL1	Tektl1
UBE2HP1	
	
	
FAM85B	
LINC02842	
	
ENPP7P1	
	
OXA1L-DT	
SNRPCP17	
RPS3AP31	
	
	
	
OR7E96P	
	
FAM90A9	
FAM90A17	
FAM90A16	
OR6E1P	
	
	
	
	
FAM90A7	
TSPYL5	Tspyl5
	
	
USP17L2	
	
ZNF705G	
OXA1L	Oxa1l
	
PRR23D2	
PRR23D3P	
DEFB107A	
	
	
ADGRE2	
	
	
PCED1B	Pced1b
DEFB105A	
DEFB106A	
	
DEFB104A	
	
SPAG11A	
KCNS2	Kcns2
TRAPPC12	Trappc12
CDHR5	
C20orf144	1700003F12Rik
DEFB103A	
ZDHHC15	Zdhhc15
LINC01606	
	
HSPD1P2	
B4GALNT3	B4galnt3
E2F1	E2f1
DEFB4A	
ZNF705B	
DEFB108A	
FAM66E	
	
USP17L8	
USP17L3	
	
	
ALG1L12P	
FAM86B2	
	
	
	
	
	
PRDM16	Prdm16
RPL31P56	
	
	
	
CD84P1	
MATR3P1	
PSMD7-DT	
	
ADGRG4	Adgrg4
	
	
	
VPS51P19	
LONRF1	
LRRCC1	Lrrcc1
OR4A1P	
MTRES1	Mtres1
PXMP4	Pxmp4
LINC02735	
	
RPF2P2	
	
	
	
LPCAT2	Lpcat2
FBXW4	Fbxw4
	
OR4A7P	
OR4A6P	
OR4A18P	
	
TYRL	
	
	
	
	
	
	
PRSS35	Prss35
KRASP1	
	
	
LINC02707	
OR5D13	
	
	
	
	
OR9Q1	Or9q1
	
	
	
	
SCAMP2	Scamp2
OR4C16	Or4c29
OR4C16	Or4c103
OR4C16	Or4c104
SF3A1	Sf3a1
SMAP1	Smap1
	
LINC02386	
	
OR5B10P	
	
	
OR4R3P	
	
TLK2P1	
PKMP2	
OR5D17P	
	
HMGN2P48	
RPL21P134	
RPL31P2	
NAP1L4P2	
ZNF341-AS1	
	
MORF4L1P3	
SLC38A4	Slc38a4
KRT18P14	
DUSP14	Dusp14
RAB39B	Rab39b
	
	
CHMP4B	Chmp4b
TRIM44	Trim44
INTS6L-AS1	
	
LBX1-AS1	
SLIRPP1	
NAP1L3	Nap1l3
LINC03019	
TRMT9B	
PABPC5-AS1	
	
PHB2P1	
IGKV1OR10-1	
Y_RNA	
SLC6A14P2	
TIMM9P1	
	
LRP10	Lrp10
DLC1	
SEC31A	Sec31a
	
SLC6A14P1	
LIG3	Lig3
SCT	
ACTBP1	
	
	
OR5AW1P	
PDCD11	Pdcd11
RN7SL666P	
PPIAP21	
	
PTDSS2	
OSBP	Osbp
	
LINC02126	
AGPAT5	
RADX	Radx
EIF6	Eif6
CTRB2	Ctrb1
ADI1	Adi1
BAGE2	
DEFB1	
	
	
LINC01250	
DEFA6	
TMEM18-DT	
	
DEFA4	
	
	
MIR7515HG	
	
FA2H	Fa2h
EGLN3P1	
REM2	Rem2
DEFA1	
	
DEFA3	
	
	
	
OR10W1	Or10w1
OR10W1	Or10w3
	
	
	
	
NANOGNB	
RNF215	Rnf215
OR10AK1P	
ANKRD30BP2	
OR5B17	
	
	
DEFB105B	
CYP7A1	Cyp7a1
	
	
FADS2B	
	
DLEU7	Dleu7
TEKT4P2	
SPAG11B	
	
STRAP	Strap
	
	
PLA2G10GP	
OR4A5	Or4a78
OR4A5	Or4a80
OR4A5	Or4a39
OR4A5	Or4a73
	
	
RBM23	
LINC02180	
	
DLEU2	
TEKT4P2	
	
CT83	
	
	
DEFB108C	
	
DEFB109B	
	
DEFB109D	
DEFB109C	
	
	
	
	
	
FAM90A12	
	
MMP2-AS1	
RPL5P19	
	
RPS4XP9	
	
OR13K1P	
	
	
MTCO2P4	
SPANXA2	
ENPP7P12	
NAV2-AS1	
FAM86B1	
	
RPL12P31	
ELOVL4	Elovl4
	
LINC02131	
RDH10-AS1	
	
	
	
DEFB108D	
PRR5L	Prr5l
	
	
RPL10P19	
RNU6-114P	
	
	
MIR651	
	
	
SNORA48B	
	
Y_RNA	
AZI2	Azi2
RAD54B	Rad54b
Y_RNA	
EEF1A1P36	
	Snora20
	Gm24615
MIR4770	
	
SEC14L2	Sec14l2
MIR548AX	
VGLL2	Vgll2
RNU6-146P	
	
RN7SL658P	
	
Y_RNA	
MIR548AM	
SNUPN	Snupn
RNA5SP499	
Y_RNA	
RN7SKP183	Gm54807
RNU6-133P	
PCNA	Pcna
Y_RNA	
Y_RNA	
RNU6-641P	
RNU6-591P	
RNU6-49P	
MIR548AJ2	
RNU6-1087P	Gm25049
RN7SL732P	
TRAPPC12-AS1	
MIR3937	
RNU7-164P	
RNU6-1124P	Gm23203
RNU6-1124P	Gm25326
	
RNU6-630P	
RNU6-50P	Gm26487
	
LINC02854	
Metazoa_SRP	
Metazoa_SRP	
Y_RNA	
Y_RNA	
LINC01939	
	
SNORA11	
ELK1P1	
MIR532	Mir532
	
MIR188	Mir188
MIR500A	
MIR362	
MIR501	Mir501
MIR500B	
	
	
	
MIR660	
KRT8P20	
MIR502	Mir500
RN7SL799P	
LINC01247	
PEX10	Pex10
	
	
MIR223	Mir223
U3	
	
MIR8088	
MIR4536-2	
MIR676	
RNU6-562P	
RPL18P13	
BRD7P3	
MIR4536-1	
SLC25A5P7	
RNA5SP509	
5S_rRNA	
U3	
SNTG2	Sntg2
SKAP2	Skap2
MIR4328	
	Gm24460
	Gm54692
	Gm26495
	Gm25582
	Gm24728
	Gm25588
RN7SL790P	
MIR1321	
	
Y_RNA	
CDKN1C	
RNU6-867P	
PMFBP1	Pmfbp1
RNU2-26P	
ABCC13	
STX7	Stx7
RNU6-332P	Gm26076
	
	Snord45b
EHMT1	Ehmt1
U6	
RNA5SP510	
MIR548M	
	Gm22156
	
MIR384	
MIR325	
RNU1-112P	
RNA5SP508	
MIR361	Mir361
Y_RNA	
CARS1-AS1	
Y_RNA	
RNU6-974P	
RNU6-995P	Gm24905
RNU6-345P	
RNU6-493P	
	
RNU6-394P	Gm23231
	
COX6CP18	
SUGT1P3	
RN7SKP194	
Y_RNA	
	Snora78
RNU6-309P	
LINC02955	
Y_RNA	
SLC22A18	
Metazoa_SRP	
	
RNU6-648P	Gm22572
SUGT1P3	
RN7SL74P	
SNORA35B	Gm25107
	
Y_RNA	
	
	
	
RNU6-555P	
	
Y_RNA	
	
RN7SL379P	
NAALAD2	
RNU6-1323P	Gm22418
MIR548AN	
	
CDS2	Cds2
RNU6-154P	
IFNAR2-IL10RB	
MIR3672	
Y_RNA	
U3	Gm24949
U3	Gm25419
U3	Snord3b3
U3	Gm25203
U3	Snord3b1
U3	Snord3b-ps1
U3	Snord3b-ps2
U3	Gm24826
U3	Snord3b2
U3	Snord3b4
RNU6-1015P	Gm25416
	Gm25791
	Gm26236
MIR1277	
RN7SKP31	Gm55980
RN7SKP31	Gm56266
RN7SKP31	Gm55435
MIR934	
RNU6-3P	Gm24486
RN7SKP149	
RNA5SP517	
ANKRD20A19P	
RPL36AP9	
RNA5SP516	
MIR514A2	
MIR514A1	
RN7SKP81	
	
MIR320D2	
RN7SL325P	
MIR892C	
	
MIR514A3	
FOXO6-AS1	
MIR890	
RNU6-985P	Gm54604
MIR888	
FOXO6	
MIR892A	
MIR892B	
MIR891B	
RNU1-115P	
MIR510	
COL6A2-DT	
MIR891A	
Y_RNA	
	
	
	
MIR4330	
Metazoa_SRP	Gm54487
Metazoa_SRP	Gm56028
Metazoa_SRP	Gm25574
Metazoa_SRP	Gm55356
Metazoa_SRP	Gm24809
Metazoa_SRP	Gm55459
Metazoa_SRP	Gm24576
Metazoa_SRP	Gm55425
Metazoa_SRP	Gm27956
Metazoa_SRP	Gm56242
Metazoa_SRP	Gm56405
Metazoa_SRP	Gm56145
Metazoa_SRP	Gm25072
GRAMD4P1	
SPACA7BP	
RN7SKP267	
	
CXADRP1	
	
RN7SKP189	
LONRF2P5	
MIR513C	
MIR8069	
MIR513B	
FEM1AP1	
MIR513A1	
MIR513A2	
	
MIR506	
MIR507	
TERF1P1	
MIR508	
LINC00431	
MIR514B	Mir509
FAM207CP	
MIR509-2	
	
GXYLT1P2	
MIR509-3	
MIR509-1	
CNN2P7	
RNU6-382P	
ZNF114P1	
NICN2P	
TPTE2P3	
CYP4F29P	
RN7SL785P	
	
MRPS31P4	
SNORA11C	Gm22676
	
	
NPM1P49	
Metazoa_SRP	
	
ENDOU	Endou
LINC01560	
	
	
CYP4F29P	
NUS1P1	
SNX18P13	
	
SYN1	Syn1
OR7E156P	
ANKRD20A11P	
	
OR7E104P	
	
COMMD9	Commd9
UBR5	Ubr5
MRPS31P5	
RPL35AP18	
MTFR2	Mtfr2
ANKRD20A11P	
TPTE2P1	
	
	
MIPEPP3	
	
LINC02930	
	
SPTLC1P5	
	
RPL21P21	
LINC01345	
	
MIR3665	
	
EDNRB-AS1	
RHOT1P2	
	
EEF1DP6	
PNLIPRP3	
PEX14	Pex14
EDNRB	Ednrb
GRB7	Grb7
	
SLC22A18AS	
	
UBE2D3P1	
LINC02973	
PROKR2	Prokr2
	
	
ABCC13	
RNA5-8SP7	
RPL7AP74	
	
KCNQ1DN	
LINC00658	
H3-5	
RNASEH1	Rnaseh1
	
	
U1	
SNORA54	
INTS13	Ints13
LINC02750	
WDR72	Wdr72
HMGN2P34	
	
	
THNSL1	Thnsl1
	
LINC01646	
	
ZFP91	Zfp91
	
LINC02534	
GNAT1	Gnat1
RPL7AP35	
RHOBTB1	Rhobtb1
	
LINC01777	
	
KRT18P22	
ENPP4	Enpp4
	
	
	
NUS1	Nus1
	
STK17A	
CUBNP2	
	
	
	
MARCHF8	
	
	
CHORDC1	
LINC00680-GUSBP4	
	
LINC02782	
	
	
LINC01115	
OR6D1P	
	
	
ANKRD30BP3	
	
OR13A1	
OR4A8	Or4a78
OR4A8	Or4a80
OR4A8	Or4a39
OR4A8	Or4a73
MIR4769	
	
SNX5	Snx5
ELK1	Elk1
CIR1P3	
PLCH2	Plch2
	
	
ALOX5	
	
	
	
SENP6	Senp6
GLYAT	Glyat
TMEM18	Tmem18
LYZL1	Lyzl1
	
CASP4LP	
	
CASP4LP	
CASP12	
VAT1L	Vat1l
PTGES3P5	
ARMH3	Armh3
RBMS3-AS2	
	
	
GNAL	Gnal
	
	
SLC25A5P5	
	
	
HYAL1	Hyal1
	
	
MMADHCP2	
SPRYD3	Spryd3
	
	
EEF1A1P47	
RNU6-564P	Gm22597
PCNAP4	
	
RN7SL810P	
TRIM48	
LINC01069	
	
	
MTFP1	Mtfp1
RNF138P2	
	
AGMO	Agmo
SLAIN1	Slain1
RPS7	Rps7
MAF	Maf
POLR2CP1	
GAPDHP16	
UXT-AS1	
RBMX2P1	
NRIP1	Nrip1
SMSP1	
	
WASF4P	
RPL7P57	
GIPC1	Gipc1
CCDC179	
TIMP1	Timp1
OR10V3P	
	
TANGO6	Tango6
ITPRIP-AS1	
	
PRMT3	Prmt3
	
AGAP9	
FAM183BP	
SLC25A1P2	
	
	
LINC02920	
	
RCAN1	Rcan1
	
PGAM1	Pgam1
RPL7P31	
	
	
	
ZNF804B	Zfp804b
	
	
	
SCAPER	Scaper
	
	
LINC02402	
SEC14L3	Sec14l3
	
	
DBX2-AS1	
	
MTATP6P21	
MTCO1P57	
	
	
LINC02955	
POU6F2-AS2	
UBE2L2	
	
PPP1R1A	Ppp1r1a
	
	
	
AP2A2	
ZMYM3	Zmym3
KLF8P1	
	
LINC00972	
	
	
APRG1	
	
KPNA2P2	
SEPTIN14P1	
RNU6-1207P	
CYP26A1	Cyp26a1
CNTNAP4	Cntnap4
SEMA3A	Sema3a
	
SPSB1	Spsb1
	
	
	
TUBAP2	
	
TMEM117	Tmem117
MSGN1	Msgn1
RPL34P20	
	
	
KCTD6	Kctd6
	
FAM13C	Fam13c
	
SLC2A5	Slc2a5
SLC17A6-DT	
OR7C2	Or7c70
SMC6	Smc6
	
OR5W1P	
CYP4F2	Cyp4f14
CYP4F2	Cyp4f40
CYP4F2	Cyp4f15
OR10Q2P	
OR5I1	Or5i1
OR5W2	Or8w1
OR5W2	Or5w8
OR5W2	Or5w11
OR5W2	Or5w22
OR5W2	Or5w18
RAB5A	Rab5a
ASRGL1	Asrgl1
RNU6-1025P	
MUC6	
COMMD7	Commd7
ACACA	Acaca
BACH1-IT1	
SETX	Setx
	
BACH1-AS1	
LINC02688	
BACH1-IT2	
BACH1-IT3	
MUC2	
GRIK1	Grik1
SPMIP11	Spmip11
TOMM22P3	
KL	Kl
PAK5	Pak5
	
	
SLC2A13	Slc2a13
TAS2R7	
	
TAS2R8	
SEPTIN14P24	
SDC4P	
	
TAS2R9	
SEC14L4	Sec14l4
ZNF90P3	
PRR4	
VKORC1L1	Vkorc1l1
STARD13	Stard13
	
	
	
HSP90AA2P	
PRMT5-AS1	
EIF4A2P3	
	
	
ANO10	Ano10
	
RNF138	Rnf138rt1
RNF138	Rnf138
	
ADGRE3	
	
	
	
	
COX6A1P7	
	
OR10A7	
BLVRA	Blvra
GNRH2	
	
PRMT5	Prmt5
REDIC1	CN725425
ELP4	Elp4
RPS17P5	
SIM1-AS1	
FBXL4	Fbxl4
PTGES	Ptges
TAS2R10	
LINC02781	
MTCYBP45	
	
	
TAS2R13	
	
	
PRH2	
	
RPL22P3	
BANF2	Banf2
	
NMNAT1	Nmnat1
	
LINC02247	
NPAP1P4	
	
RNA5SP453	
MEP1B	Mep1b
TAS2R14	
NANOG	Nanog
RALGPS1	Ralgps1
TAS2R15P	
BSNDP4	
TAS2R50	
NUPR2	Nupr2
TAS2R20	
ARF1P1	
TAS2R19	
TAS2R31	
TAS2R63P	
TAS2R46	
	
	
TAS2R64P	
	
KRT18P18	
R3HDM2P2	
TAS2R43	
UBE2J1	Ube2j1
	
	
	
CTSZ	Ctsz
TAS2R45	
TAS2R30	
	
	
	
MFFP1	
SMIM10L1	
	
NCAPD2P1	
	
COQ9	Coq9
PGAM1P11	
	
SIRPAP1	
DISP3	Disp3
AP2A2	
	
EIF4A1P13	
	
	
GAL3ST1	Gal3st1
ARMC2	Armc2
GATAD1	Gatad1
	
GRIK1-AS1	
SLC38A1	Slc38a1
	
CLUHP6	
	
Y_RNA	
	
